2020.07.31,12:00,1.18495,1.18520,1.18017,1.18307,21801
2020.07.31,16:00,1.18306,1.18392,1.17615,1.17885,18638
2020.07.31,20:00,1.17882,1.17923,1.17690,1.17719,5163
2020.08.02,22:00,1.17703,1.17960,1.17675,1.17939,2421
2020.08.03,00:00,1.17940,1.17962,1.17405,1.17674,13195
2020.08.03,04:00,1.17680,1.17818,1.17486,1.17497,9382
2020.08.03,08:00,1.17499,1.17845,1.17138,1.17245,16562
2020.08.03,12:00,1.17246,1.17429,1.16957,1.17375,17199
2020.08.03,16:00,1.17376,1.17627,1.17332,1.17586,10898
2020.08.03,20:00,1.17584,1.17673,1.17519,1.17600,5255
2020.08.04,00:00,1.17601,1.17729,1.17518,1.17718,6413
2020.08.04,04:00,1.17717,1.17795,1.17631,1.17767,8701
2020.08.04,08:00,1.17767,1.18053,1.17678,1.17695,16895
2020.08.04,12:00,1.17696,1.17725,1.17209,1.17562,18965
2020.08.04,16:00,1.17565,1.17909,1.17503,1.17819,11595
2020.08.04,20:00,1.17817,1.18027,1.17817,1.17977,4995
2020.08.05,00:00,1.17978,1.18211,1.17938,1.18195,8056
2020.08.05,04:00,1.18194,1.18256,1.17991,1.18236,7470
2020.08.05,08:00,1.18239,1.18613,1.18064,1.18332,16312
2020.08.05,12:00,1.18334,1.18998,1.18325,1.18808,19176
2020.08.05,16:00,1.18812,1.19044,1.18541,1.18596,11360
2020.08.05,20:00,1.18596,1.18756,1.18552,1.18720,4355
2020.08.06,00:00,1.18720,1.18855,1.18624,1.18631,8451
2020.08.06,04:00,1.18630,1.19156,1.18626,1.18799,11505
2020.08.06,08:00,1.18801,1.18801,1.18377,1.18423,17770
2020.08.06,12:00,1.18424,1.18660,1.18176,1.18434,20090
2020.08.06,16:00,1.18434,1.18933,1.18381,1.18738,15304
2020.08.06,20:00,1.18738,1.18826,1.18642,1.18809,5825
2020.08.07,00:00,1.18809,1.18816,1.18317,1.18381,9637
2020.08.07,04:00,1.18382,1.18474,1.18192,1.18313,11173
2020.08.07,08:00,1.18312,1.18501,1.18090,1.18224,15211
2020.08.07,12:00,1.18223,1.18449,1.17550,1.17879,22971
2020.08.07,16:00,1.17880,1.17963,1.17660,1.17805,15281
2020.08.07,20:00,1.17805,1.17883,1.17797,1.17852,3484
2020.08.09,22:00,1.17863,1.17893,1.17729,1.17757,1699
2020.08.10,00:00,1.17758,1.17978,1.17758,1.17925,5957
2020.08.10,04:00,1.17922,1.18002,1.17646,1.17655,6299
2020.08.10,08:00,1.17656,1.17753,1.17446,1.17456,12593
2020.08.10,12:00,1.17457,1.17913,1.17403,1.17653,14293
2020.08.10,16:00,1.17653,1.17715,1.17429,1.17434,10985
2020.08.10,20:00,1.17435,1.17443,1.17354,1.17411,5495
2020.08.11,00:00,1.17407,1.17500,1.17216,1.17441,6628
